X,Y,pred,s
1514333.04,-3634914.1,17.99005,3.743172
1514343.04,-3634914.1,17.951897,3.75459
1514353.04,-3634914.1,17.914136,3.767351
1514363.04,-3634914.1,17.876772,3.781446
1514373.04,-3634914.1,17.839812,3.796864
1514383.04,-3634914.1,17.803259,3.813594
1514393.04,-3634914.1,17.767119,3.831621
1514403.04,-3634914.1,17.731397,3.850929
1514413.04,-3634914.1,17.65313,3.868052
1514423.04,-3634914.1,17.236583,3.860728
1514433.04,-3634914.1,16.820468,3.857372
1514443.04,-3634914.1,16.404788,3.857998
1514453.04,-3634914.1,15.989549,3.862604
1514463.04,-3634914.1,15.574753,3.871179
1514473.04,-3634914.1,15.160406,3.883698
1514483.04,-3634914.1,14.746511,3.900126
1514493.04,-3634914.1,14.333071,3.920414
1514503.04,-3634914.1,13.920091,3.944505
1514513.04,-3634914.1,13.552686,3.968726
1514523.04,-3634914.1,13.54137,3.966392
1514533.04,-3634914.1,13.530523,3.964481
1514543.04,-3634914.1,13.520149,3.962996
1514553.04,-3634914.1,13.51025,3.96194
1514563.04,-3634914.1,13.500829,3.961318
1514573.04,-3634914.1,13.491888,3.961132
1514583.04,-3634914.1,13.483429,3.961386
1514593.04,-3634914.1,13.475456,3.962083
1514143.04,-3634904.1,16.616905,3.592419
1514153.04,-3634904.1,16.698117,3.584494
1514163.04,-3634904.1,16.779548,3.579111
1514173.04,-3634904.1,16.861218,3.576289
1514183.04,-3634904.1,16.943143,3.576039
1514193.04,-3634904.1,17.025341,3.57837
1514203.04,-3634904.1,17.107826,3.583286
1514213.04,-3634904.1,17.187935,3.59035
1514223.04,-3634904.1,17.247259,3.596069
1514233.04,-3634904.1,17.306906,3.603466
1514243.04,-3634904.1,17.366886,3.612537
1514253.04,-3634904.1,17.427209,3.62328
1514263.04,-3634904.1,17.487883,3.635688
1514273.04,-3634904.1,17.548916,3.649753
1514283.04,-3634904.1,17.610315,3.665465
1514293.04,-3634904.1,17.672087,3.682809
1514303.04,-3634904.1,17.734239,3.701772
1514313.04,-3634904.1,17.784316,3.720368
1514323.04,-3634904.1,17.736548,3.725225
1514333.04,-3634904.1,17.689177,3.73198
1514343.04,-3634904.1,17.642209,3.740628
1514353.04,-3634904.1,17.595649,3.751162
1514363.04,-3634904.1,17.549502,3.763571
1514373.04,-3634904.1,17.503771,3.77784
1514383.04,-3634904.1,17.458463,3.793952
1514393.04,-3634904.1,17.413581,3.811887
1514403.04,-3634904.1,17.369129,3.831622
1514413.04,-3634904.1,17.282452,3.84983
1514423.04,-3634904.1,16.859919,3.844855
1514433.04,-3634904.1,16.437828,3.843617
1514443.04,-3634904.1,16.016185,3.846123
1514453.04,-3634904.1,15.594991,3.852365
1514463.04,-3634904.1,15.174252,3.862328
1514473.04,-3634904.1,14.753969,3.875986
1514483.04,-3634904.1,14.334148,3.8933
1514493.04,-3634904.1,13.914791,3.914224
1514503.04,-3634904.1,13.495901,3.938703
1514513.04,-3634904.1,13.128661,3.962898
1514523.04,-3634904.1,13.165338,3.959151
1514533.04,-3634904.1,13.202492,3.955915
1514543.04,-3634904.1,13.240124,3.953193
1514553.04,-3634904.1,13.278238,3.950991
1514563.04,-3634904.1,13.316836,3.94931
1514573.04,-3634904.1,13.35592,3.948157
1514583.04,-3634904.1,13.395492,3.947533
1514593.04,-3634904.1,13.435554,3.947444
1514143.04,-3634894.1,16.366647,3.607638
1514153.04,-3634894.1,16.45963,3.595888
1514163.04,-3634894.1,16.552858,3.587005
1514173.04,-3634894.1,16.646348,3.581018
1514183.04,-3634894.1,16.74012,3.577948
1514193.04,-3634894.1,16.834187,3.57781
1514203.04,-3634894.1,16.928564,3.580612
1514213.04,-3634894.1,17.017945,3.586226
1514223.04,-3634894.1,17.065734,3.592995
1514233.04,-3634894.1,17.113866,3.601354
1514243.04,-3634894.1,17.162353,3.611303
1514253.04,-3634894.1,17.211201,3.622837
1514263.04,-3634894.1,17.260421,3.63595
1514273.04,-3634894.1,17.310018,3.650634
1514283.04,-3634894.1,17.36,3.666879
1514293.04,-3634894.1,17.410373,3.684672
1514303.04,-3634894.1,17.461144,3.703999
1514313.04,-3634894.1,17.50014,3.722274
1514323.04,-3634894.1,17.443545,3.722378
1514333.04,-3634894.1,17.387363,3.725016
1514343.04,-3634894.1,17.331599,3.730188
1514353.04,-3634894.1,17.276259,3.737888
1514363.04,-3634894.1,17.221345,3.748107
1514373.04,-3634894.1,17.166863,3.760828
1514383.04,-3634894.1,17.112816,3.77603
1514393.04,-3634894.1,17.059208,3.793685
1514403.04,-3634894.1,17.006043,3.813763
1514413.04,-3634894.1,16.91097,3.833061
1514423.04,-3634894.1,16.482465,3.830392
1514433.04,-3634894.1,16.054415,3.831248
1514443.04,-3634894.1,15.626821,3.835628
1514453.04,-3634894.1,15.199687,3.843522
1514463.04,-3634894.1,14.773017,3.85491
1514473.04,-3634894.1,14.346812,3.869763
1514483.04,-3634894.1,13.921077,3.888043
1514493.04,-3634894.1,13.495815,3.909704
1514503.04,-3634894.1,13.071027,3.934691
1514513.04,-3634894.1,12.703963,3.958935
1514523.04,-3634894.1,12.788645,3.953376
1514533.04,-3634894.1,12.87381,3.948475
1514543.04,-3634894.1,12.95946,3.944238
1514553.04,-3634894.1,13.045598,3.940669
1514563.04,-3634894.1,13.132225,3.937774
1514573.04,-3634894.1,13.219344,3.935555
1514583.04,-3634894.1,13.306956,3.934019
1514593.04,-3634894.1,13.395064,3.93317
1514143.04,-3634884.1,16.11496,3.625603
1514153.04,-3634884.1,16.219743,3.609696
1514163.04,-3634884.1,16.324796,3.596994
1514173.04,-3634884.1,16.430137,3.587538
1514183.04,-3634884.1,16.535783,3.58136
1514193.04,-3634884.1,16.641748,3.578486
1514203.04,-3634884.1,16.748045,3.578932
1514213.04,-3634884.1,16.846726,3.582888
1514223.04,-3634884.1,16.883006,3.590661
1514233.04,-3634884.1,16.91965,3.600072
1514243.04,-3634884.1,16.956669,3.61112
1514253.04,-3634884.1,16.994069,3.623797
1514263.04,-3634884.1,17.031858,3.638097
1514273.04,-3634884.1,17.070044,3.654009
1514283.04,-3634884.1,17.108633,3.671522
1514293.04,-3634884.1,17.14763,3.690621
1514303.04,-3634884.1,17.187042,3.711289
1514313.04,-3634884.1,17.214978,3.730105
1514323.04,-3634884.1,17.149577,3.724579
1514333.04,-3634884.1,17.084605,3.722307
1514343.04,-3634884.1,17.020066,3.7233
1514353.04,-3634884.1,16.955964,3.727563
1514363.04,-3634884.1,16.892302,3.735088
1514373.04,-3634884.1,16.829086,3.74586
1514383.04,-3634884.1,16.766318,3.759855
1514393.04,-3634884.1,16.704001,3.777041
1514403.04,-3634884.1,16.642139,3.797377
1514413.04,-3634884.1,16.538687,3.817769
1514423.04,-3634884.1,16.104227,3.817359
1514433.04,-3634884.1,15.670231,3.82028
1514443.04,-3634884.1,15.236701,3.826528
1514453.04,-3634884.1,14.803641,3.836088
1514463.04,-3634884.1,14.371054,3.848936
1514473.04,-3634884.1,13.938941,3.865041
1514483.04,-3634884.1,13.507305,3.884365
1514493.04,-3634884.1,13.07615,3.906861
1514503.04,-3634884.1,12.645476,3.932476
1514513.04,-3634884.1,12.2786,3.956845
1514523.04,-3634884.1,12.411298,3.949076
1514533.04,-3634884.1,12.544486,3.942172
1514543.04,-3634884.1,12.678164,3.93614
1514553.04,-3634884.1,12.812337,3.930985
1514563.04,-3634884.1,12.947004,3.926715
1514573.04,-3634884.1,13.082168,3.923336
1514583.04,-3634884.1,13.217831,3.920852
1514593.04,-3634884.1,13.353994,3.919269
1514143.04,-3634874.1,15.86182,3.646283
1514153.04,-3634874.1,15.978433,3.6259
1514163.04,-3634874.1,16.095343,3.609068
1514173.04,-3634874.1,16.212565,3.595846
1514183.04,-3634874.1,16.330116,3.586279
1514193.04,-3634874.1,16.448009,3.580407
1514203.04,-3634874.1,16.566256,3.578255
1514213.04,-3634874.1,16.674265,3.580344
1514223.04,-3634874.1,16.699065,3.589075
1514233.04,-3634874.1,16.724249,3.599626
1514243.04,-3634874.1,16.749826,3.611992
1514253.04,-3634874.1,16.775804,3.626164
1514263.04,-3634874.1,16.80219,3.642129
1514273.04,-3634874.1,16.82899,3.659876
1514283.04,-3634874.1,16.856209,3.679386
1514293.04,-3634874.1,16.883854,3.70064
1514303.04,-3634874.1,16.91193,3.723617
1514313.04,-3634874.1,16.92883,3.743828
1514323.04,-3634874.1,16.854644,3.731822
1514333.04,-3634874.1,16.780902,3.723866
1514343.04,-3634874.1,16.707608,3.71999
1514353.04,-3634874.1,16.634764,3.720214
1514363.04,-3634874.1,16.562375,3.724541
1514373.04,-3634874.1,16.490443,3.732963
1514383.04,-3634874.1,16.418972,3.745454
1514393.04,-3634874.1,16.347964,3.761978
1514403.04,-3634874.1,16.277423,3.782486
1514413.04,-3634874.1,16.165607,3.803975
1514423.04,-3634874.1,15.725207,3.805773
1514433.04,-3634874.1,15.285281,3.81073
1514443.04,-3634874.1,14.845831,3.818837
1514453.04,-3634874.1,14.40686,3.830075
1514463.04,-3634874.1,13.968369,3.844417
1514473.04,-3634874.1,13.530361,3.86183
1514483.04,-3634874.1,13.092838,3.882275
1514493.04,-3634874.1,12.655803,3.905705
1514503.04,-3634874.1,12.219256,3.932068
1514513.04,-3634874.1,11.85258,3.956635
1514523.04,-3634874.1,12.033306,3.946262
1514533.04,-3634874.1,12.214528,3.937016
1514543.04,-3634874.1,12.396247,3.928908
1514553.04,-3634874.1,12.578464,3.921948
1514563.04,-3634874.1,12.761182,3.916144
1514573.04,-3634874.1,12.944402,3.911506
1514583.04,-3634874.1,13.128126,3.908039
1514593.04,-3634874.1,13.312355,3.905752
1514143.04,-3634864.1,15.897798,3.626754
1514153.04,-3634864.1,16.009599,3.609093
1514163.04,-3634864.1,16.121723,3.594728
1514173.04,-3634864.1,16.234184,3.583706
1514183.04,-3634864.1,16.346996,3.576066
1514193.04,-3634864.1,16.460173,3.571839
1514203.04,-3634864.1,16.573725,3.571046
1514213.04,-3634864.1,16.678239,3.574181
1514223.04,-3634864.1,16.708856,3.583553
1514233.04,-3634864.1,16.739877,3.594553
1514243.04,-3634864.1,16.77131,3.607176
1514253.04,-3634864.1,16.803161,3.621414
1514263.04,-3634864.1,16.835437,3.637259
1514273.04,-3634864.1,16.868144,3.6547
1514283.04,-3634864.1,16.901288,3.673724
1514293.04,-3634864.1,16.934873,3.694315
1514303.04,-3634864.1,16.968903,3.716456
1514313.04,-3634864.1,16.987335,3.735954
1514323.04,-3634864.1,16.879702,3.725292
1514333.04,-3634864.1,16.772526,3.718356
1514343.04,-3634864.1,16.665812,3.715171
1514353.04,-3634864.1,16.559562,3.715754
1514363.04,-3634864.1,16.453778,3.720108
1514373.04,-3634864.1,16.348465,3.728224
1514383.04,-3634864.1,16.243624,3.740081
1514393.04,-3634864.1,16.139257,3.755648
1514403.04,-3634864.1,16.035368,3.774881
1514413.04,-3634864.1,15.896147,3.795237
1514423.04,-3634864.1,15.47511,3.79909
1514433.04,-3634864.1,15.054556,3.805697
1514443.04,-3634864.1,14.634487,3.815045
1514453.04,-3634864.1,14.214905,3.827115
1514463.04,-3634864.1,13.795812,3.841883
1514473.04,-3634864.1,13.377209,3.859318
1514483.04,-3634864.1,12.959099,3.879386
1514493.04,-3634864.1,12.541482,3.902047
1514503.04,-3634864.1,12.124361,3.927258
1514513.04,-3634864.1,11.775805,3.950422
1514523.04,-3634864.1,11.964313,3.939465
1514533.04,-3634864.1,12.153322,3.929671
1514543.04,-3634864.1,12.342834,3.92105
1514553.04,-3634864.1,12.532849,3.913613
1514563.04,-3634864.1,12.72337,3.907369
1514573.04,-3634864.1,12.914398,3.902326
1514583.04,-3634864.1,13.105934,3.898492
1514593.04,-3634864.1,13.29798,3.895876
1514143.04,-3634854.1,16.054989,3.593789
1514153.04,-3634854.1,16.154974,3.581608
1514163.04,-3634854.1,16.255305,3.572225
1514173.04,-3634854.1,16.355997,3.565668
1514183.04,-3634854.1,16.457063,3.561964
1514193.04,-3634854.1,16.558515,3.561129
1514203.04,-3634854.1,16.660364,3.563176
1514213.04,-3634854.1,16.755986,3.568455
1514223.04,-3634854.1,16.799743,3.57846
1514233.04,-3634854.1,16.843922,3.589763
1514243.04,-3634854.1,16.888531,3.602364
1514253.04,-3634854.1,16.933575,3.616259
1514263.04,-3634854.1,16.979062,3.631443
1514273.04,-3634854.1,17.024995,3.647912
1514283.04,-3634854.1,17.07138,3.665657
1514293.04,-3634854.1,17.118222,3.68467
1514303.04,-3634854.1,17.165525,3.70494
1514313.04,-3634854.1,17.190809,3.723021
1514323.04,-3634854.1,17.039327,3.716258
1514333.04,-3634854.1,16.888316,3.712513
1514343.04,-3634854.1,16.73778,3.711802
1514353.04,-3634854.1,16.58772,3.714131
1514363.04,-3634854.1,16.438139,3.7195
1514373.04,-3634854.1,16.289039,3.727901
1514383.04,-3634854.1,16.140423,3.739317
1514393.04,-3634854.1,15.992292,3.753723
1514403.04,-3634854.1,15.844649,3.771087
1514413.04,-3634854.1,15.66999,3.789425
1514423.04,-3634854.1,15.279011,3.794971
1514433.04,-3634854.1,14.888524,3.802796
1514443.04,-3634854.1,14.49853,3.812888
1514453.04,-3634854.1,14.109031,3.825229
1514463.04,-3634854.1,13.720028,3.839799
1514473.04,-3634854.1,13.331523,3.856573
1514483.04,-3634854.1,12.943517,3.875523
1514493.04,-3634854.1,12.556011,3.896619
1514503.04,-3634854.1,12.169007,3.919827
1514513.04,-3634854.1,11.846144,3.940892
1514523.04,-3634854.1,12.025446,3.930228
1514533.04,-3634854.1,12.205254,3.920673
1514543.04,-3634854.1,12.38557,3.912238
1514553.04,-3634854.1,12.566394,3.904932
1514563.04,-3634854.1,12.747729,3.898765
1514573.04,-3634854.1,12.929575,3.893743
1514583.04,-3634854.1,13.111934,3.889876
1514593.04,-3634854.1,13.294807,3.88717
1514143.04,-3634844.1,16.210664,3.565985
1514153.04,-3634844.1,16.298869,3.558823
1514163.04,-3634844.1,16.387445,3.553982
1514173.04,-3634844.1,16.476405,3.551479
1514183.04,-3634844.1,16.56576,3.551328
1514193.04,-3634844.1,16.655523,3.553538
1514203.04,-3634844.1,16.745701,3.558117
1514213.04,-3634844.1,16.832465,3.565312
1514223.04,-3634844.1,16.889394,3.57608
1514233.04,-3634844.1,16.946762,3.587888
1514243.04,-3634844.1,17.004577,3.600737
1514253.04,-3634844.1,17.062844,3.614628
1514263.04,-3634844.1,17.121569,3.62956
1514273.04,-3634844.1,17.180756,3.645531
1514283.04,-3634844.1,17.24041,3.662538
1514293.04,-3634844.1,17.300534,3.680576
1514303.04,-3634844.1,17.361134,3.699639
1514313.04,-3634844.1,17.393295,3.716802
1514323.04,-3634844.1,17.197988,3.712768
1514333.04,-3634844.1,17.003165,3.711181
1514343.04,-3634844.1,16.808828,3.712049
1514353.04,-3634844.1,16.61498,3.715375
1514363.04,-3634844.1,16.421623,3.72116
1514373.04,-3634844.1,16.228757,3.729395
1514383.04,-3634844.1,16.036386,3.740068
1514393.04,-3634844.1,15.844511,3.753161
1514403.04,-3634844.1,15.653132,3.768651
1514413.04,-3634844.1,15.443054,3.78504
1514423.04,-3634844.1,15.08215,3.791909
1514433.04,-3634844.1,14.721746,3.800626
1514443.04,-3634844.1,14.361844,3.81118
1514453.04,-3634844.1,14.002443,3.823556
1514463.04,-3634844.1,13.643546,3.837736
1514473.04,-3634844.1,13.285154,3.853703
1514483.04,-3634844.1,12.927266,3.871433
1514493.04,-3634844.1,12.569885,3.890903
1514503.04,-3634844.1,12.21301,3.912087
1514513.04,-3634844.1,11.915855,3.931055
1514523.04,-3634844.1,12.085964,3.920581
1514533.04,-3634844.1,12.256583,3.911193
1514543.04,-3634844.1,12.427714,3.9029
1514553.04,-3634844.1,12.599359,3.895712
1514563.04,-3634844.1,12.771518,3.889636
1514573.04,-3634844.1,12.944193,3.884681
1514583.04,-3634844.1,13.117385,3.880855
1514593.04,-3634844.1,13.291095,3.878164
1514143.04,-3634834.1,16.364802,3.543473
1514153.04,-3634834.1,16.441268,3.54084
1514163.04,-3634834.1,16.518129,3.540077
1514173.04,-3634834.1,16.595395,3.541194
1514183.04,-3634834.1,16.673078,3.544198
1514193.04,-3634834.1,16.751187,3.549096
1514203.04,-3634834.1,16.82973,3.555891
1514213.04,-3634834.1,16.907669,3.564769
1514223.04,-3634834.1,16.977803,3.576426
1514233.04,-3634834.1,17.048393,3.588938
1514243.04,-3634834.1,17.119445,3.602306
1514253.04,-3634834.1,17.190965,3.616534
1514263.04,-3634834.1,17.262957,3.631623
1514273.04,-3634834.1,17.335426,3.647573
1514283.04,-3634834.1,17.408376,3.664385
1514293.04,-3634834.1,17.481811,3.682056
1514303.04,-3634834.1,17.555733,3.700584
1514313.04,-3634834.1,17.594796,3.717335
1514323.04,-3634834.1,17.355688,3.714844
1514333.04,-3634834.1,17.117077,3.714369
1514343.04,-3634834.1,16.878963,3.715917
1514353.04,-3634834.1,16.641349,3.719491
1514363.04,-3634834.1,16.404236,3.72509
1514373.04,-3634834.1,16.167626,3.732709
1514383.04,-3634834.1,15.93152,3.74234
1514393.04,-3634834.1,15.695919,3.75397
1514403.04,-3634834.1,15.460824,3.767581
1514413.04,-3634834.1,15.215346,3.782093
1514423.04,-3634834.1,14.884535,3.789913
1514433.04,-3634834.1,14.554232,3.799195
1514443.04,-3634834.1,14.224437,3.809929
1514453.04,-3634834.1,13.895152,3.822103
1514463.04,-3634834.1,13.566376,3.835704
1514473.04,-3634834.1,13.238111,3.850715
1514483.04,-3634834.1,12.910357,3.867121
1514493.04,-3634834.1,12.583114,3.884904
1514503.04,-3634834.1,12.256384,3.904046
1514513.04,-3634834.1,11.984949,3.920919
1514523.04,-3634834.1,12.145876,3.910533
1514533.04,-3634834.1,12.307319,3.901238
1514543.04,-3634834.1,12.469278,3.893044
1514553.04,-3634834.1,12.631754,3.885958
1514563.04,-3634834.1,12.794749,3.879989
1514573.04,-3634834.1,12.958263,3.875146
1514583.04,-3634834.1,13.122298,3.871436
1514593.04,-3634834.1,13.286856,3.868865
1514143.04,-3634824.1,16.517389,3.526369
1514153.04,-3634824.1,16.58216,3.527744
1514163.04,-3634824.1,16.647346,3.530572
1514173.04,-3634824.1,16.712959,3.534858
1514183.04,-3634824.1,16.779008,3.540607
1514193.04,-3634824.1,16.845501,3.547824
1514203.04,-3634824.1,16.912446,3.556511
1514213.04,-3634824.1,16.981596,3.566834
1514223.04,-3634824.1,17.064969,3.579507
1514233.04,-3634824.1,17.148814,3.592919
1514243.04,-3634824.1,17.233135,3.607075
1514253.04,-3634824.1,17.317939,3.621978
1514263.04,-3634824.1,17.403228,3.637631
1514273.04,-3634824.1,17.489008,3.654037
1514283.04,-3634824.1,17.575282,3.671197
1514293.04,-3634824.1,17.662054,3.689111
1514303.04,-3634824.1,17.749325,3.707778
1514313.04,-3634824.1,17.795316,3.724623
1514323.04,-3634824.1,17.512432,3.722481
1514333.04,-3634824.1,17.230056,3.722071
1514343.04,-3634824.1,16.948188,3.7234
1514353.04,-3634824.1,16.666831,3.726473
1514363.04,-3634824.1,16.385985,3.731289
1514373.04,-3634824.1,16.105652,3.737846
1514383.04,-3634824.1,15.825832,3.746137
1514393.04,-3634824.1,15.546525,3.756154
1514403.04,-3634824.1,15.267733,3.767886
1514413.04,-3634824.1,14.986874,3.780594
1514423.04,-3634824.1,14.686174,3.788992
1514433.04,-3634824.1,14.38599,3.798512
1514443.04,-3634824.1,14.086321,3.809145
1514453.04,-3634824.1,13.787167,3.820881
1514463.04,-3634824.1,13.488529,3.833709
1514473.04,-3634824.1,13.190407,3.847619
1514483.04,-3634824.1,12.892801,3.862598
1514493.04,-3634824.1,12.595711,3.878634
1514503.04,-3634824.1,12.299138,3.895712
1514513.04,-3634824.1,12.053438,3.91049
1514523.04,-3634824.1,12.205197,3.90009
1514533.04,-3634824.1,12.357475,3.890815
1514543.04,-3634824.1,12.510273,3.882674
1514553.04,-3634824.1,12.663592,3.875677
1514563.04,-3634824.1,12.817434,3.869831
1514573.04,-3634824.1,12.971799,3.865145
1514583.04,-3634824.1,13.126688,3.861626
1514593.04,-3634824.1,13.282103,3.859282
